3241,762,924	294,0.779145270332;445,0.75233989588;734,0.742261242323;283,0.740182042137;476,0.739004171431;412,0.737954387641;216,0.728221549601;408,0.719626701056;484,0.717919243831;1325,0.717015896951;390,0.711081803244;1176,0.704425291447;675,0.704139439287;289,0.701403481974;54,0.700563909076;956,0.696302709166;337,0.695810386984;444,0.694601377783;475,0.694436678087;310,0.69188104872;727,0.690967812458;292,0.688419624492;93,0.685712479207;510,0.68307687047;3320,0.682976873694;3541,0.681236812994;473,0.680853723092;95,0.678412744396;284,0.677925386108;3793,0.675955088014;464,0.67423979074;531,0.672943704632;536,0.669428501248;131121,0.668629178234;2479,0.665978581089;789,0.664555034946;2002,0.659487294021;347,0.659228727804;100,0.658656034878;4628,0.656883166558;863,0.652745826725;68,0.652081542541;51519,0.651400397448;328,0.650743424043;1346,0.647332715258;428,0.645856962286;984,0.645683134421;386,0.643554599232;87166,0.643128659128;865,0.6394918144;333,0.638375070396;688,0.638237900721;427,0.637028286164;6608,0.635840149012;1376,0.634866713349;424,0.634509497109;714,0.631558785224;1689,0.629167116768;108,0.626896753988;38322,0.626167360795;3141,0.626131600201;2473,0.623250277424;92,0.622303178987;3884,0.619783472979;440,0.619591172177;523,0.619213449947;74578,0.618345076476;129,0.618035709168;389,0.617523629075;5994,0.616943620918;505,0.615829678481;72514,0.615178885966;1448,0.614566586207;1593,0.613013308516;3250,0.611309986897;4134,0.61111922001;463,0.610837628494;27892,0.607452290788;1983,0.605909095617;268,0.604210715891;1619,0.602953759381;4616,0.602322731986;275,0.602148466966;151688,0.59862489965;266,0.597518436779;12434,0.59579936311;18945,0.595744507573;75665,0.595586824959;1931,0.595495363155;113,0.595185337234;10737,0.59380260036;509,0.593710499895;1494,0.593380819429;770,0.593047818166;452,0.592895866541;1862,0.592544356861;35282,0.592035345759;182933,0.589866886686;8305,0.589740548974;462,0.588703047743
390,1983,3777,476	294,0.751260704916;445,0.731997262121;408,0.708795460478;412,0.703499860632;484,0.699131090094;1325,0.698182720891;476,0.693952585253;95,0.69127476529;727,0.68349276782;310,0.682437214039;444,0.67653619061;3793,0.67373403005;536,0.673407323929;390,0.671966027384;956,0.671696210667;734,0.667326851741;292,0.665751400631;216,0.664809808249;337,0.664657059402;283,0.662714401438;1176,0.659901653255;131121,0.65971069512;54,0.656809570503;475,0.654804372753;464,0.654790387882;2002,0.654101187266;3320,0.643138837067;789,0.640926852497;289,0.640169480463;3541,0.633953754488;523,0.631464522801;333,0.629726702022;510,0.629541143594;714,0.629325166583;675,0.625741241634;93,0.622636731416;284,0.622134768955;6608,0.619008168977;428,0.617265139442;1593,0.614586895931;424,0.613766764187;3884,0.611818857378;1689,0.610634823757;347,0.607379027635;72514,0.606109145393;328,0.60594732371;68,0.605247591758;87166,0.603652299266;3141,0.599866201109;1376,0.598059789844;427,0.595366224251;100,0.593695360053;473,0.592293085807;268,0.591952830888;386,0.591836626072;1346,0.590012893562;129,0.58858052027;69881,0.585189046424;2479,0.584629819598;1463,0.582228316963;984,0.581999953573;531,0.58071923785;863,0.578962834692;879,0.577551559121;74578,0.574955843211;865,0.574766281202;182933,0.572001106823;3661,0.571037453251;51519,0.570016819969;1367,0.569841401427;4616,0.569434819477;4628,0.569046941433;1983,0.567780441567;275,0.565278684317;688,0.56482698484;1931,0.561942562217;108,0.560337074653;151688,0.559839606425;18045,0.557233109319;389,0.557217601872;35282,0.555500430739;509,0.554155784615;440,0.553425336986;27892,0.55003482069;18945,0.549911594652;64572,0.548669487083;92,0.5482340233;1619,0.546437738038;463,0.545469868143;38322,0.545259614466;3250,0.544142120693;770,0.541955762858;32040,0.540102820472;691,0.53986603023;2473,0.537918141421;449,0.537742195681;900,0.537004590035;113,0.53691890235;10737,0.536243950802;505,0.53597191086
310,458,2144,469,7402,467,133,5209	294,0.712350436906;476,0.690884415942;408,0.676460728902;412,0.67027715662;1325,0.668273265786;473,0.665279089931;445,0.66324200522;54,0.66032459163;475,0.654153833626;6608,0.641309916681;1176,0.638990143366;390,0.636151477107;347,0.635891281308;275,0.635554538424;464,0.634975971321;424,0.631962366007;536,0.631464689253;292,0.623630311522;734,0.619188320953;3141,0.616461581149;484,0.616243952063;289,0.613655416159;675,0.612758080773;216,0.612285177476;283,0.605637860987;95,0.601248531472;100,0.599222270052;444,0.597395477933;284,0.597173655166;789,0.594211523703;3793,0.59230907683;93,0.589663494604;337,0.588870876432;506,0.588261416721;3541,0.586622137692;1346,0.586274680115;74578,0.585613007251;1463,0.58238193132;727,0.582349733937;863,0.581544716935;427,0.5796983828;1862,0.578354037117;310,0.577835217655;386,0.575506515557;92,0.573185874169;1689,0.572088256271;151688,0.571895492777;328,0.571757874597;428,0.569893399142;4134,0.569740148294;129,0.568454796157;3320,0.566497583156;1092,0.566344760359;1195,0.565115456534;333,0.56411155337;108,0.56402773291;35282,0.562983856712;223,0.562757068462;5994,0.561197502065;433,0.557487800756;979,0.553861533204;1931,0.553788921811;237,0.552542611194;8305,0.55179256093;2479,0.551074361773;463,0.550221366704;3250,0.549312859067;984,0.549288481678;131121,0.548558821769;956,0.548400184501;268,0.546258820775;462,0.544446187706;1448,0.544409583732;51519,0.54286741004;75665,0.542562834377;714,0.542503616669;68,0.540734275942;865,0.540518525377;226,0.540176816491;505,0.539282750566;458,0.538969120984;2422,0.536933944535;182933,0.535160526633;1619,0.534588184568;1593,0.531482269337;28912,0.531112610001;1466,0.530809049684;729,0.530582841589;162,0.528847495566;87155,0.527209895709;1028,0.526498842918;1198,0.525010913036;80,0.5240638913;389,0.523408959678;2146,0.523281326956;4628,0.52232087763;82,0.521738674336;10737,0.521286309399;58,0.520226535851;113,0.520139952407
1661,129,727,473,974,1424,6003,3640,72,1691,39238,224,433,893,524,16583,310,1406,640,482,5345,55164,18950,7828,9813,12855,734	275,0.206180985713;4628,0.205615273226;151688,0.205115504864;427,0.203369805334;11745,0.203234106178;175983,0.203035814899;237,0.202537059307;3541,0.20231399503;162942,0.202128562253;92,0.201818407062;863,0.201810495479;77748,0.201628823282;1619,0.201594399206;123,0.201100589218;993,0.201089672765;102167,0.200976589083;294,0.200661408802;64572,0.200234782834;499,0.200083706982;436,0.199815698802;1013,0.199808722824;476,0.199714927008;53026,0.19942121445;143191,0.199319526658;4616,0.19919768203;20466,0.199084826942;1376,0.199054073899;536,0.199026174969;386,0.198856412172;1593,0.1987522831;72514,0.198750726412;28912,0.198315631353;5100,0.198264464105;51068,0.198220430329;333,0.198045883502;196776,0.198042210475;3141,0.198026345102;182933,0.198026080056;80,0.198023921835;4954,0.197971524165;162,0.197855521697;464,0.197711734635;98653,0.197643859415;284,0.19762771564;2422,0.197609342435;143425,0.197574603207;439,0.197539112711;3320,0.197491119367;1325,0.19745571574;37643,0.197437467927;4134,0.197216705998;118906,0.197194360745;141,0.197192813256;142453,0.197189001188;69606,0.197186094995;531,0.19716956428;2460,0.197030566491;70703,0.196924217505;1983,0.196878033308;11866,0.196843768034;141297,0.196789344885;67686,0.1967604796;70793,0.196617217953;440,0.196596543251;1198,0.196587053774;32040,0.19658449318;2068,0.196545597853;1590,0.196481676055;675,0.196137378717;63,0.196001034911;28327,0.195988636743;69881,0.195970566537;1569,0.195949530046;18045,0.195710735458;131121,0.195669306758;8207,0.195627997245;847,0.195569664901;124159,0.19550883323;2187,0.195490459032;8035,0.195475873099;1028,0.19544490416;485,0.195424210281;473,0.195226352651;65579,0.195186387355;4974,0.195070309659;105677,0.195062223614;449,0.195046613774;213199,0.195038041866;201423,0.195033961888;983,0.195011429596;216,0.194885928648;62022,0.19484089196;140644,0.194816918005;426,0.194762956738;2168,0.194755366423;310,0.194712259181;36904,0.194699175154;100788,0.194691773627;31,0.194670878551;1051,0.194621208174
323,555,713,3155,5994,289	412,0.769268013368;294,0.765838047896;476,0.756264801671;484,0.747767573456;445,0.745500508803;1325,0.740103423063;408,0.7379423541;292,0.737645713875;283,0.735598148158;1176,0.734102819977;444,0.732098652319;95,0.72837577514;727,0.724768760148;337,0.723028754943;310,0.720326493522;734,0.718852833962;2002,0.718756851088;536,0.716892787742;390,0.712828831361;956,0.706996988696;464,0.704433085056;675,0.703782156622;284,0.703268123008;216,0.702955101868;131121,0.701470775608;289,0.697917108833;475,0.694588417578;347,0.694477022984;3541,0.692155647035;54,0.68792567627;333,0.687352223296;3793,0.68668874462;789,0.686638088466;93,0.683742361422;386,0.683679473443;3320,0.683170360996;523,0.680527629739;3141,0.680449432275;473,0.676433907456;427,0.671983133501;6608,0.671765331457;510,0.671648824652;1689,0.671406332344;1593,0.669935043656;3884,0.667183291855;531,0.666690270111;984,0.666380304663;428,0.662767252023;865,0.662648542346;51519,0.66145437985;68,0.660919516475;424,0.660171498863;2479,0.659099529665;714,0.658128785212;108,0.654731697004;463,0.651736298933;69881,0.649070303283;72514,0.647944639583;688,0.647193009844;268,0.644322177981;1931,0.641931072988;328,0.640843528817;4616,0.640164441508;100,0.638498900046;770,0.63823860259;879,0.637360586874;27892,0.637286865353;182933,0.634803968015;4628,0.63458847666;87166,0.634070706927;440,0.632166283963;275,0.631703127622;863,0.630299356127;1619,0.628025004236;1346,0.627327733874;1376,0.625961233613;12434,0.624661340353;3250,0.624148448472;34395,0.623915597451;505,0.622155786792;1983,0.621805219367;10737,0.621702792913;129,0.621450486262;900,0.62119603807;4134,0.619045742583;113,0.618822683781;74578,0.618475856956;223,0.618129134408;151688,0.61754190204;5552,0.616369269601;1463,0.615366467075;35282,0.615327063071;18945,0.614424491699;18045,0.613340496936;2305,0.61233931272;1367,0.610488973965;509,0.609077759883;92,0.608767805487;449,0.606452606629;2473,0.606157170832
555,223,536,713,578,2112,3333,5832,11792,162,3477,236	294,0.779070490334;476,0.776305788863;444,0.755737795647;445,0.754721946379;412,0.750565969008;1325,0.749309527605;408,0.749017927251;1176,0.748723006449;734,0.744278799324;337,0.739642839924;292,0.737958444847;727,0.736072573681;536,0.733508684738;484,0.73161013781;475,0.730103185232;131121,0.729409949353;390,0.728093371871;216,0.727488347371;310,0.72346358705;464,0.721711304064;283,0.720132899999;2002,0.71923278652;54,0.713293134911;3320,0.712461749442;95,0.712272618893;956,0.711452649784;675,0.710362685857;284,0.710070714994;3793,0.705355249824;386,0.702774814878;333,0.701002535639;473,0.700686916657;3541,0.700342625152;3884,0.699384365013;289,0.69847717376;789,0.697710791822;328,0.695808368449;3141,0.695548292957;510,0.69518761487;93,0.693581918997;1689,0.692445786333;347,0.69159254636;531,0.690664205701;427,0.688077943066;6608,0.686475125006;863,0.684899925081;4628,0.683902908599;428,0.682588844009;68,0.678528688991;2479,0.678209212833;1346,0.676049004279;523,0.675452211151;100,0.675193392119;69881,0.674490758954;714,0.673931303551;424,0.673722408395;1593,0.673691093065;129,0.672582767262;688,0.671141608516;865,0.669959940016;984,0.668726501126;268,0.666014910091;87166,0.665638265759;4134,0.662581450983;463,0.661802553137;74578,0.661743984951;275,0.660082007659;51519,0.66002134185;72514,0.658918280337;18045,0.656485244363;182933,0.65641819462;108,0.655827705227;1931,0.655331587216;35282,0.654027565034;1463,0.652842987936;12434,0.652678919673;1376,0.650967616162;770,0.649982581746;4616,0.649686840312;151688,0.648970630747;27892,0.646264132163;1983,0.645423882318;226,0.645376493322;389,0.645071329392;440,0.644643142428;879,0.644441964182;64572,0.643213252475;2473,0.642795862459;75665,0.642736108109;1619,0.642558639178;5552,0.642495348664;505,0.640650153325;266,0.640468727933;979,0.640459037973;3250,0.640451214551;113,0.640431559589;38322,0.640127149536;18945,0.638060350338;1367,0.638010588176;223,0.637470847112
1619,733,559,11403,439,2093	294,0.713551032085;445,0.678866151366;412,0.677453907872;476,0.667761007918;1325,0.664695718123;408,0.664552523668;444,0.65910305186;475,0.653038447108;464,0.650366880024;390,0.65031625605;216,0.650095924391;473,0.647787896137;1176,0.646817479653;727,0.644750716043;289,0.640872763035;292,0.640846780164;283,0.640749810391;734,0.640173269956;484,0.639664992548;93,0.639238714491;337,0.636960159089;54,0.63426806289;310,0.632784028212;2002,0.630473662454;95,0.629346259119;131121,0.628950326899;675,0.62892423128;956,0.624272381082;536,0.624262902155;789,0.623189184108;865,0.620034357789;2479,0.61552439238;3141,0.614405146077;333,0.610649207832;424,0.610470746665;3541,0.608762368401;427,0.608569398251;100,0.608498488239;3793,0.606980199242;68,0.606047356761;6608,0.605658930088;510,0.602787844567;284,0.602351114524;3320,0.601483280859;714,0.599230099976;51519,0.597176881286;347,0.596664224341;275,0.59586472298;268,0.595441456377;35282,0.595264751781;1593,0.588924931644;428,0.58710412181;386,0.584799621566;328,0.584297365271;523,0.5827358967;69881,0.582262300223;1463,0.581365832809;531,0.579703451166;4628,0.577552766164;1689,0.577487933591;3884,0.577293274413;984,0.576871702158;129,0.576701164858;8305,0.575030464554;1931,0.573105657167;182933,0.570803393338;505,0.570797085109;74578,0.5698950939;863,0.568994363316;879,0.568391087623;72514,0.568361491702;1983,0.567408371991;92,0.566767509901;87166,0.566544510685;463,0.562728791417;5552,0.559964106875;1376,0.559772243721;900,0.559522499661;2473,0.558616459153;108,0.558594179344;688,0.558209036516;4134,0.558005178168;5994,0.557583581626;75665,0.557053483754;162,0.55693723538;436,0.556652618238;1619,0.555277492685;18045,0.552050180246;35066,0.550669116756;506,0.549855651873;389,0.547639365928;1195,0.547475311744;278,0.54648238054;113,0.54579661806;151688,0.545675332701;3334,0.544386432506;440,0.542944739653;266,0.542579521038;88348,0.541285550851;1198,0.541172716851
140,1812,1448,326,1357,3743,511	294,0.792886450332;408,0.764954031613;445,0.760301726781;476,0.754501534252;412,0.748356787471;216,0.746117338107;484,0.745229206973;1325,0.738695767147;390,0.728234785239;727,0.728131118861;464,0.726743789035;292,0.725747937401;734,0.722855525575;54,0.722399449833;1176,0.720928104389;283,0.719765689458;337,0.718710183701;536,0.718649170403;3793,0.715999210923;93,0.710721053571;95,0.710614868904;289,0.707338347301;6608,0.707261914889;475,0.707220670585;675,0.704298789953;131121,0.704144244745;444,0.704087073006;956,0.704048002796;310,0.702491678192;333,0.700603656229;2002,0.697159925132;3541,0.692614802249;3320,0.69233315654;510,0.691216426195;473,0.690692628079;3141,0.690113862293;789,0.690043367774;427,0.689831984274;3884,0.684363790012;347,0.683643521548;1689,0.683047269366;100,0.679139709289;424,0.677312683116;523,0.674063527072;284,0.673495881091;2479,0.671320352105;68,0.670726343986;428,0.6692149838;328,0.667965321592;386,0.667752280244;1593,0.665101780076;275,0.662544351379;505,0.662351838409;714,0.662330349961;863,0.659234994276;865,0.658314164861;4628,0.658018312173;108,0.656396470671;1346,0.653361514858;531,0.650087938486;268,0.649032192734;3250,0.64477825221;984,0.644178574627;18045,0.643514290702;688,0.643389824609;1619,0.643196974695;87166,0.642862427353;879,0.635971154715;51519,0.634775612972;35282,0.634481588533;69881,0.632762033761;1376,0.632334625165;1931,0.631971668166;74578,0.631878517374;5994,0.630848740953;1463,0.629003600799;4134,0.626927215357;92,0.62638754478;182933,0.625760685985;129,0.625632510503;38322,0.625566978131;1862,0.624763882416;72514,0.624695564206;979,0.622109028485;4616,0.62156073481;10737,0.620123284042;463,0.618762324026;266,0.618576989775;506,0.61787710547;2305,0.613297114262;18945,0.610772024391;151688,0.610729825939;7661,0.610394404093;436,0.608693018341;64572,0.608561390221;389,0.60821447574;2473,0.608086185251;449,0.607804325577;223,0.604693891172;75665,0.604375735234
289,452,1381,2478,673,4142,2591,2511,275,58002,2473,40,1823,45450,1256,25617,80,225	294,0.494276907657;131121,0.467187216338;473,0.466081860562;464,0.454989025009;408,0.454449933221;445,0.454355698782;536,0.454280721417;386,0.452191894987;1325,0.452191127211;289,0.450952737353;675,0.449317934417;412,0.444652269194;484,0.442784037851;390,0.442332801089;310,0.439946275976;476,0.439044111212;54,0.437386095602;68,0.436196910468;1176,0.433736369669;444,0.433356368715;284,0.4329257567;337,0.432743058158;956,0.4321005983;865,0.431661319716;283,0.431549546537;3141,0.430754877771;2002,0.429192371984;714,0.428759671857;87166,0.428719817986;4628,0.42689588859;475,0.425606672203;275,0.425335231574;292,0.423973116889;328,0.423835999186;92,0.422730230593;95,0.422712950889;3541,0.422544556414;734,0.422408579886;216,0.421772569858;863,0.421440419289;74578,0.420123885899;424,0.419377028633;1195,0.418536773355;3320,0.418435643672;182933,0.418280597275;3793,0.417520973397;1689,0.417430378161;93,0.417266625111;347,0.416752294444;436,0.41622867308;333,0.415585747267;789,0.414556090307;3250,0.413094478487;499,0.412649487921;1013,0.411888604642;727,0.411797270274;266,0.411737962495;18045,0.411602407363;100,0.40970167035;1376,0.407126713729;463,0.405648657569;2422,0.405495390479;75665,0.405429582959;427,0.405355445807;510,0.405267607488;1463,0.405025961309;1983,0.404816702048;4134,0.403846060805;108,0.403216996867;129,0.403024960983;1593,0.40228414514;51519,0.402276606514;1931,0.402175971713;151688,0.401936098021;449,0.400975756541;113,0.400832397685;2479,0.400557523726;389,0.400396670464;6608,0.400349019658;9554,0.400308095847;69881,0.400228083798;428,0.400133426916;64572,0.400075514773;984,0.400039750269;72514,0.399423709788;505,0.399046768147;688,0.398596244938;531,0.398549551817;893,0.398139080504;142453,0.398027823344;458,0.397838381938;278,0.39723436197;879,0.396774847255;506,0.396192254436;88348,0.395813287864;979,0.395434474886;3479,0.395134848326;58,0.394967388109;452,0.394655154066;481,0.394462108706
3479,475,1446,3033,536,1357,333,739,20,1589,727,108	294,0.789481953848;445,0.768061378271;476,0.765688819111;484,0.756147597095;408,0.752655388073;412,0.750557555039;1325,0.750387181635;390,0.739733002108;727,0.739191495688;292,0.738711482872;1176,0.73632293626;216,0.734302305277;956,0.732331855601;734,0.731766471389;536,0.727625079008;337,0.722754314876;2002,0.721488644143;475,0.720136792133;131121,0.717676851119;95,0.717218693956;310,0.714932464793;675,0.714405935936;444,0.713882256996;54,0.71363268742;3793,0.710772985439;283,0.709966058219;93,0.708850905476;284,0.707062128473;464,0.706012837951;289,0.704024256185;3541,0.703247760909;3320,0.702635551235;510,0.701393420259;333,0.699343234597;6608,0.691351388099;3141,0.689661269101;789,0.687717227201;427,0.687042379939;3884,0.685122959493;347,0.683870849059;424,0.682404299797;2479,0.679243607504;523,0.677379509048;531,0.677293871546;984,0.674192475945;1593,0.672349268229;328,0.671387435561;428,0.670889844478;51519,0.670714786035;74578,0.669723353174;1689,0.669250634257;473,0.664331109224;386,0.664161009177;100,0.663720061048;68,0.663370621587;865,0.662973139979;714,0.6612550209;1346,0.657316314067;863,0.656867582772;129,0.652283623593;268,0.650023044805;35282,0.644294694264;4628,0.644083371192;108,0.642699180275;879,0.642103447515;182933,0.63835493946;1931,0.638250905836;87166,0.637749766801;688,0.637745029852;4616,0.637682290287;3250,0.636913226355;38322,0.636330519853;69881,0.635653134641;72514,0.635194818467;505,0.63300276533;449,0.632740911365;1463,0.63124235057;151688,0.63059831276;27892,0.628646466661;1376,0.628565423775;440,0.626465042445;770,0.625568262577;18945,0.624476182949;1619,0.623739554212;509,0.623686284409;463,0.621331278081;5994,0.620845122849;64572,0.620198288675;900,0.619750927977;266,0.618864060361;691,0.618705855581;4134,0.617817659548;389,0.61749934438;436,0.616746834164;223,0.615007669798;18045,0.614966629002;1983,0.613546699058;979,0.613454493336;34395,0.612613130002;5552,0.612180195877
95,1047,487,5143,2704	294,0.797998678607;445,0.78056327646;408,0.772023608702;476,0.765250373765;412,0.761058741536;1176,0.7609317286;1325,0.759102651908;734,0.750205940786;484,0.738240114043;727,0.735394831419;292,0.734438830731;95,0.733280982869;956,0.732733797473;444,0.732486357449;216,0.730403041972;337,0.730095492027;310,0.725448588878;283,0.725165787383;473,0.724889663702;475,0.724354466414;536,0.718898655827;3793,0.715597847043;131121,0.715493597354;54,0.713913276639;464,0.713691760987;2002,0.71337616266;333,0.712341765295;68,0.711913523848;390,0.711733570582;289,0.708751414978;789,0.708596547909;347,0.706524051571;93,0.704687304728;6608,0.700552343199;714,0.700022189374;3141,0.697846418273;3320,0.696113359153;3541,0.693193344201;284,0.691290945485;675,0.690921342582;386,0.689521612621;865,0.684727620159;1593,0.678474327667;427,0.678412107206;424,0.678088666937;510,0.676818232951;100,0.67348720419;531,0.672395105679;1689,0.670563249836;2479,0.670014632221;74578,0.669663085461;428,0.667335373309;268,0.666203895178;151688,0.661893850913;3884,0.661165601819;275,0.659419361638;505,0.658112195903;108,0.657906668307;879,0.656218782928;87166,0.654550272506;1367,0.654083493789;182933,0.653127670419;1931,0.652065139474;5552,0.651870952776;129,0.649205405949;523,0.648973427892;4134,0.646890337387;58,0.645393831423;688,0.644734537927;984,0.643055699774;863,0.642828912946;328,0.642100105308;463,0.640707687792;440,0.639804508898;979,0.639477839303;4628,0.637206261648;5994,0.635569973308;72514,0.63550096976;509,0.634880875668;449,0.633423273463;18045,0.632525918726;3250,0.631156643657;1463,0.630270438349;69881,0.630028114541;1346,0.629451436353;34395,0.629075884152;51519,0.628479293864;1983,0.628396329222;4616,0.628048382697;278,0.625718502536;223,0.62497467474;770,0.624724700315;27892,0.623899499511;1376,0.623553936294;22520,0.623070485328;18945,0.621769027218;900,0.620042319777;64572,0.61870172156;266,0.618235549745;92,0.617636907657
731,408,426,8346,8695,1957,424	476,0.620149828363;294,0.596380793414;412,0.58435326223;408,0.564885901596;445,0.562679554947;131121,0.553352203614;727,0.546706128355;292,0.543686867963;484,0.543250539615;54,0.538438100496;283,0.536743793042;789,0.533625985153;536,0.533354005506;1325,0.532525981328;337,0.528948306774;734,0.528651961086;1176,0.525367848741;216,0.524152413986;475,0.521393824374;390,0.518076130707;3541,0.517907095019;310,0.516571728781;427,0.516495453137;93,0.513328143359;289,0.512574738134;956,0.512288983974;675,0.512179094135;464,0.511131108671;95,0.51023903193;2002,0.506819568475;68,0.503479199208;444,0.501706420338;333,0.500868319592;284,0.499506145876;275,0.497506631717;3793,0.497268702063;347,0.495494822894;3141,0.495344937242;473,0.494638892462;51519,0.493176077471;714,0.489893777414;510,0.48711464562;6608,0.482098320188;3884,0.482030755965;1593,0.481459529942;1689,0.480191484009;4616,0.478887765402;3320,0.477144517123;2479,0.477075178636;865,0.475711850214;129,0.47495182894;69881,0.474628784835;151688,0.471758169067;531,0.47033409657;984,0.468110581373;4628,0.467501981179;182933,0.466959838938;268,0.466648842786;1346,0.464550008464;428,0.464511408519;688,0.46324987853;900,0.463056059489;1619,0.463007058146;1931,0.459389813929;72514,0.458599784305;424,0.457730625307;386,0.457031698006;74578,0.455703853196;863,0.455467389792;328,0.454428609383;3250,0.454151784115;266,0.453856615347;523,0.452457640381;1376,0.450932836573;27892,0.44927545301;18045,0.447792272555;509,0.447573140347;770,0.444523014459;100,0.444517281916;879,0.443564951428;4134,0.442429445733;108,0.441217911979;64572,0.441140499057;1463,0.4407921176;894,0.44053299985;35282,0.439006348055;440,0.43752833131;92,0.434697213923;1983,0.434465835179;8305,0.434458951959;162,0.432581664785;2473,0.432316357351;1013,0.431186843573;87166,0.431070700055;389,0.429071731824;463,0.42846013356;7661,0.42837251537;979,0.427747802536;35066,0.42773170984;449,0.427699262294
547,2603,1013	294,0.771991841589;445,0.732768907413;412,0.731057840333;476,0.724677353265;408,0.722580931927;727,0.711025372963;1325,0.709210316545;734,0.705902781768;54,0.702271849038;283,0.699062855813;484,0.69756322275;131121,0.697148322367;3793,0.695031772112;464,0.693563956132;216,0.693242247955;310,0.690314156162;337,0.68885435554;1176,0.688588413647;292,0.687952253276;444,0.68736801656;390,0.680768016188;956,0.676735829575;536,0.675926064316;510,0.675163078038;284,0.674121222119;475,0.672370592046;3541,0.670760884969;93,0.669304660389;789,0.668942791494;289,0.66731647751;531,0.664398201675;675,0.662759605127;95,0.662647996047;3320,0.66146986268;428,0.655736159619;714,0.655618279637;333,0.653107887459;473,0.648384444178;1346,0.645499516008;72514,0.643898424274;424,0.642660402856;4628,0.641555538616;1376,0.64139428947;386,0.640692772853;863,0.640454440006;2002,0.64022302603;1593,0.637719637143;865,0.637563959187;3141,0.637294139975;69881,0.634409041362;328,0.632695174437;1689,0.631826842792;427,0.630152007378;2479,0.629145116087;347,0.628230975838;6608,0.624868648779;68,0.620148038171;505,0.619468484334;440,0.619170043002;3884,0.617107019609;108,0.617022978434;100,0.616260951388;268,0.616178143953;18045,0.614055959083;275,0.61373559359;523,0.612806973111;984,0.612654171709;74578,0.612341328943;4616,0.61175103431;87166,0.609793517444;688,0.608418251033;389,0.606224061514;463,0.60557566926;38322,0.600591103081;129,0.600142725093;1862,0.599756005789;1983,0.599305132986;4134,0.595470229918;51519,0.595047304907;27892,0.594823557502;64572,0.593122201437;92,0.592226744724;452,0.590595897475;151688,0.589696109489;879,0.588530925957;1448,0.586828076493;182933,0.58418644805;266,0.58412557822;113,0.583267438201;3661,0.583139620403;18945,0.583134092777;1367,0.582316738503;35282,0.582166423089;2473,0.582067045314;1463,0.580002658248;1931,0.578292333855;3250,0.578285007793;1619,0.576632470451;32040,0.576259699694;75665,0.574725767171
347,1090,333,485,1424,332,40,900,523,452,95,129,3573,1637,352	294,0.76118020392;445,0.745365571752;476,0.733635709488;412,0.722222617978;408,0.718947327542;734,0.708230507369;727,0.707151626269;1325,0.706706596289;1176,0.703161850583;390,0.702186822852;484,0.698229907114;536,0.694188118121;292,0.692171204722;283,0.688961236439;310,0.688518879195;675,0.686331748375;54,0.685922387235;216,0.684084048206;475,0.681448114569;289,0.680430574721;6608,0.67740410125;337,0.676529251386;473,0.675484993695;3793,0.675191431356;95,0.672498572518;789,0.670202988586;956,0.667982321746;444,0.667780406747;2002,0.667524976338;131121,0.66525294175;347,0.665148976105;464,0.664138859537;3320,0.662399918382;333,0.662198205269;284,0.661391550717;3541,0.658919928024;714,0.6587142188;328,0.657013237672;3141,0.655570099426;93,0.652765700416;427,0.645572823959;68,0.645516933232;275,0.643469453963;428,0.64337121183;2479,0.64054970187;510,0.639006381606;1689,0.638590191991;863,0.637436519762;531,0.637176222739;3884,0.63596051548;386,0.635414824862;424,0.63506558619;865,0.632055036638;100,0.627720946189;984,0.625121252754;688,0.623364027915;268,0.621611389126;1346,0.621343338392;4134,0.619122895435;51519,0.617975125832;108,0.61761347734;5994,0.616314273299;129,0.615883840808;4628,0.614677829464;1931,0.614524504207;182933,0.614122997864;87166,0.611240332639;1593,0.607842048367;74578,0.60777516235;523,0.606186227006;151688,0.603564178538;18045,0.602214720712;463,0.599158984656;35282,0.598464117071;879,0.598160826872;113,0.597419884321;10737,0.597399305575;505,0.597154412976;389,0.596836830674;1198,0.596403261363;18945,0.594882625937;979,0.594772674855;1619,0.594742736174;3250,0.593775758773;1463,0.593256802581;4616,0.591390234265;8305,0.59013019512;1376,0.589940440028;69881,0.589570714901;72514,0.586289065258;1862,0.584084803844;900,0.582451955666;1983,0.582163661074;1367,0.581833784419;440,0.581594989786;266,0.581092221444;92,0.580292588336;226,0.578701898834;7661,0.576929547697;15234,0.576757052358
